Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,NZD,SEK,KRW,SGD,NOK,MXN,INR,RUB,ZAR,TRY,BRL
2022-11-25,1.0401737921524503,0.0071853184623528,1.2100810026151272,0.6749661689036487,0.7477804545017221,1.0572138554998265,0.139468417557268,0.1279373280549473,0.624399186188993,0.0960146294511467,0.0007487300826263,0.7268772052102471,0.1012338466549081,0.0517196824005515,0.0122334537584606,0.0164610064307181,0.058454529015875,0.0536665017449377,0.1855891940917379
2022-11-26,1.0410706867765485,0.0071898831184659,1.2091038559137943,0.6751435847997946,0.7472779498874125,1.056956912081736,0.1395612325668879,0.1279769802552075,0.6248502704367108,0.0958703941518618,0.0007491094578219,0.7270422408591167,0.1011765354118473,0.0517184904715698,0.0122416740407309,0.0164631432680717,0.0585595414139192,0.053786068359097,0.1851498785218176
2022-11-27,1.039446166796324,0.0071912349437118,1.2093876277640043,0.6750729458652291,0.747703341316146,1.057762913747494,0.1396737316347108,0.1279786860295137,0.6247378486845658,0.095866037850725,0.0007490084085864,0.726905640545226,0.1011827673233465,0.0517331197442904,0.0122401411729752,0.0165296142049775,0.0585176271474127,0.0537438094315275,0.1847354622259498
2022-11-28,1.038589994559778,0.0072118587035239,1.203967740570223,0.6693032903696099,0.7444504697317422,1.056790413193907,0.1386990512653481,0.1279259316310871,0.6203012675317742,0.0953252559680346,0.0007481617080639,0.7266059879295218,0.1002547588124269,0.0517786352991713,0.0122505042848404,0.0163188271988985,0.058429595498891,0.0536719381247745,0.1862218639096886
2022-11-29,1.0354803561708414,0.0072313587622002,1.199411252859372,0.6691427177502083,0.7334009291699793,1.0517704004942106,0.1397124757525213,0.1280304206483052,0.619868545044552,0.0947234423806681,0.0007535008305254,0.7276789132567208,0.1000419513470782,0.0520271831248167,0.0122529502007339,0.0164085455067048,0.0588305404069336,0.0536536622929407,0.1889126292418157
2022-11-30,1.0320256117609556,0.0071778359445625,1.1956652723429575,0.6714884904312444,0.7385418992788393,1.0538021899615737,0.1410945210786613,0.1281234565618916,0.623112479683663,0.0941578195074263,0.0007596808363958,0.7307473538684836,0.1005561889827788,0.0516225575895918,0.0122803601041558,0.0163262453489735,0.0589664244524739,0.0536745654486301,0.1902884683932076
2022-12-01,1.0498124630053116,0.0073782247860332,1.2248818028443682,0.680453066138332,0.74468069271157,1.0663236199307478,0.1419676782497259,0.1285711394802722,0.63694613965929,0.0967035767700621,0.0007661653980864,0.7379909328190988,0.1025153670331764,0.0522145595595262,0.0123164239473187,0.0163270261642476,0.0566342343573002,0.0536565132529144,0.1929631480949666
2022-12-02,1.0521651771391447,0.0074145393881129,1.2291061766034963,0.6801632943535593,0.7435957234053452,1.0674705273755547,0.1423755716774602,0.1284612576157905,0.6397988678210985,0.0966736761533274,0.0007674517690454,0.7398646763545065,0.1022721642751948,0.0516948285816189,0.0122834832137177,0.0159929204949654,0.0573015723467972,0.0536606320615203,0.1919892280329037
2022-12-03,1.0530341175726317,0.0074470508886702,1.2297294517089687,0.6795984010758671,0.7418298986191078,1.067761822206704,0.1423148351656135,0.1283764056662682,0.6412024301020776,0.0968676295954601,0.0007693064170018,0.7395219228713609,0.102408531669757,0.0516069164732405,0.0122889991277265,0.0159820224023421,0.0570625410031345,0.0536569117021852,0.191782177971298
2022-12-04,1.0526614922731263,0.0074510865941694,1.229931977862155,0.6800617293671221,0.7425873209411512,1.0682728502151608,0.1422729903521025,0.1283877070516605,0.6412517840895214,0.0968420038576108,0.0007689581342662,0.739832489186804,0.102467797567022,0.0516784188351722,0.0122863582751239,0.0159809976802032,0.0570412199552808,0.0536647340041735,0.1916740641329454
2022-12-05,1.049651567228998,0.0073245130851522,1.217127083642445,0.6713523023673684,0.7369373696168653,1.0616935519116188,0.1435794813632391,0.1287084939980769,0.6308845945305818,0.0961032144549323,0.0007666978106026,0.7371057801432839,0.1005474550208726,0.0505993714069174,0.0122197284899854,0.0159734414376587,0.0572885173532124,0.0536479604551671,0.1900390660177283
2022-12-06,1.0499462185767212,0.0073176841870264,1.2210819281186285,0.6699214324282554,0.7325741656485469,1.063048854958355,0.1429277151373935,0.1286300886618144,0.6328159874667538,0.0961832125601788,0.0007571925953583,0.7365840177732087,0.0999716361103431,0.0503828731902755,0.0121275664829178,0.0158880497987294,0.0576311379287119,0.0536536890261736,0.190885258419972
2022-12-07,1.050430466812467,0.0073225120120522,1.2193480785852189,0.672119611388461,0.7332557284867731,1.063639991964008,0.1434043798434697,0.1284381134022769,0.636492042691728,0.0963001546472451,0.0007584396365282,0.7377695051127199,0.0997623110348937,0.0507576576831378,0.0121462560631475,0.0158972593912243,0.0582348739223981,0.0536434574141735,0.1914433794302343
2022-12-08,1.055097528910578,0.007328956930515,1.2235168808288497,0.6768760106862518,0.7366470523410978,1.0685235613348347,0.1435354094877665,0.1284787481443749,0.6375897402689107,0.0966698903880273,0.0007593430328928,0.7391081020781765,0.1003143334793007,0.0508192925518609,0.0121498169390649,0.0159047789942371,0.0583206566879205,0.0536325607187015,0.1923518141029159
2022-12-09,1.0552110153098977,0.0073331667231222,1.2314197857441018,0.680960403902119,0.735142367928707,1.0731660529811695,0.1437298381029725,0.1284482720834866,0.6424127128965047,0.0971268658257238,0.0007682707391395,0.7404656644509265,0.1004470393529391,0.0505233805488066,0.0121299878910862,0.0159968144172559,0.0576581828183063,0.0536389806627541,0.1910150648754851
